0.35974   ,0         ,0.00017361,0.46224   ,0.17785
0.33743   ,0         ,0.0004007 ,0.4636    ,0.19857
0.3847    ,0         ,0.00035386,0.41657   ,0.19838
0.44387   ,0         ,0         ,0.36253   ,0.19361
0.44161   ,0         ,0         ,0.35872   ,0.19968
0.44364   ,0         ,0.00028485,0.40637   ,0.1497
0.39408   ,0         ,0.00064384,0.39991   ,0.20537
0.47072   ,0         ,0.00034258,0.32639   ,0.20255
0.38043   ,0         ,0.00020605,0.33242   ,0.28694
0.39298   ,0.00010365,0.0013345 ,0.36739   ,0.23819
0.29128   ,0         ,0         ,0.44011   ,0.26861
0.29442   ,1.3903e-05,0.00066733,0.48222   ,0.22268
0.27918   ,0         ,0.00048439,0.4732    ,0.24713
0.32947   ,0         ,0.00029723,0.47247   ,0.19776
0.33983   ,0         ,0.00058159,0.47156   ,0.18803
0.33266   ,0         ,0.00013849,0.47109   ,0.19611
0.27347   ,0         ,0.00051099,0.48733   ,0.23869
0.34963   ,0         ,0.00039184,0.45115   ,0.19882
0.27159   ,0         ,0.00026099,0.49788   ,0.23026
0.27696   ,0.00015829,0.00031659,0.52641   ,0.19615
0.3132    ,0         ,0.00021318,0.44697   ,0.23962
0.30913   ,0         ,0.00021547,0.48097   ,0.20968
0.33866   ,0         ,0.00013098,0.44431   ,0.2169
0.28556   ,2.6106e-05,0.00030022,0.54995   ,0.16416
0.2875    ,0         ,5.7637e-05,0.52422   ,0.18822
0.31981   ,0         ,0.00075969,0.52047   ,0.15896
0.32638   ,0         ,0.00051841,0.51413   ,0.15897
0.33951   ,0         ,0.00083108,0.52812   ,0.13154
0.33861   ,0         ,0.00032237,0.53762   ,0.12344
0.35177   ,0         ,0.0017319 ,0.52975   ,0.11675
0.35688   ,0         ,0.00097989,0.51146   ,0.13067
0.35393   ,0         ,0.0002093 ,0.55423   ,0.091623
0.32164   ,0         ,0.00037028,0.5772    ,0.10079
0.41063   ,0         ,0.00034332,0.49289   ,0.096129
0.37191   ,0         ,0.00047958,0.5261    ,0.10151
0.36569   ,0         ,0         ,0.54177   ,0.092543
0.42347   ,0         ,0.00028325,0.49612   ,0.080133
0.38654   ,0         ,0.00066151,0.52226   ,0.090538
0.38158   ,0         ,0.0011864 ,0.53069   ,0.086543
0.39805   ,0         ,0.00059853,0.51467   ,0.086681
0.35021   ,0         ,0.00066043,0.56121   ,0.087923
0.25725   ,0         ,0.0001631 ,0.69056   ,0.05203
0.25424   ,4.8356e-05,0.0020148 ,0.68551   ,0.058188
0.33507   ,0         ,0.0013182 ,0.60176   ,0.061859
0.18244   ,8.5602e-05,0.0059707 ,0.74604   ,0.065464
0.17586   ,0         ,0.0018987 ,0.76486   ,0.057382
0.25868   ,0         ,0.00021191,0.68447   ,0.056645
0.25289   ,0         ,7.6332e-05,0.68076   ,0.066275
0.18975   ,0         ,0.00068117,0.73809   ,0.071483
0.15041   ,0         ,0.00092593,0.77109   ,0.077574
0.18875   ,0         ,0.0008285 ,0.72923   ,0.081193
0.14964   ,0         ,0         ,0.77264   ,0.077723
0.13847   ,0         ,0.00066255,0.79611   ,0.064751
0.11532   ,0         ,0.00076473,0.81838   ,0.065542
0.16932   ,0         ,0.001753  ,0.7709    ,0.058025
0.2669    ,0         ,0.00053427,0.6477    ,0.084865
0.19396   ,9.3907e-05,0.00071995,0.7211    ,0.084125
0.27769   ,0         ,0.00037912,0.65462   ,0.06731
0.2602    ,0         ,0.0013783 ,0.65253   ,0.085887
0.3726    ,0         ,5.8869e-05,0.54214   ,0.085199
0.38881   ,0         ,0.00044681,0.52816   ,0.082586
0.34756   ,0         ,5.0645e-05,0.56329   ,0.089101
0.25368   ,0         ,0.00039526,0.64587   ,0.10006
0.31822   ,0         ,0.0016598 ,0.59415   ,0.085964
0.26304   ,0         ,0.0038959 ,0.63896   ,0.09411
0.35152   ,0         ,0.0006191 ,0.56842   ,0.079437
0.247     ,0         ,0.0032132 ,0.67806   ,0.071735
0.29762   ,0.00042835,0.0015771 ,0.59278   ,0.10759
0.33262   ,0         ,0.00017436,0.55717   ,0.11004
0.31542   ,1.4585e-05,0.00048132,0.58958   ,0.094498
0.31892   ,6.8055e-05,0.0021778 ,0.53891   ,0.13992
0.2944    ,0         ,0.00053805,0.61069   ,0.094377
0.3059    ,0         ,3.0547e-05,0.58989   ,0.10418
0.32975   ,0         ,0.00046283,0.57698   ,0.092798
0.32269   ,0         ,0.00052455,0.5701    ,0.10668
0.32213   ,1.4493e-05,0.00092754,0.58317   ,0.093754
0.29258   ,0         ,0.00066432,0.60598   ,0.10078
0.27455   ,0         ,0.001374  ,0.65133   ,0.07274
0.22998   ,0         ,0         ,0.71187   ,0.058155
0.24515   ,0         ,0.001209  ,0.70058   ,0.053057
0.25892   ,0         ,0.0022095 ,0.70175   ,0.037119
0.15615   ,0         ,0.0026319 ,0.78961   ,0.051606
0.20679   ,0         ,0.0024401 ,0.74422   ,0.046547
0.15692   ,0         ,2.7476e-05,0.78357   ,0.059486
0.2146    ,4.2703e-05,0.00044838,0.70481   ,0.08009
0.26435   ,0         ,0.00075979,0.65788   ,0.077011
0.26393   ,0.00014511,0.00076909,0.59945   ,0.13571
0.30509   ,6.3362e-05,0.0013559 ,0.60218   ,0.091317
0.35304   ,0.00012473,0.00087312,0.57612   ,0.069837
0.30453   ,0         ,0.0020917 ,0.60358   ,0.089794
0.12835   ,0         ,0.0013082 ,0.79679   ,0.073544
0.13517   ,1.8887e-05,0.00088768,0.77187   ,0.092054
0.20208   ,0         ,0.00040695,0.71994   ,0.077573
0.22541   ,0.00041884,0.00022174,0.70134   ,0.072608
0.30045   ,4.8617e-05,0.00046186,0.62344   ,0.075599
0.33252   ,0         ,2.8905e-05,0.58802   ,0.079431
0.091125  ,0         ,0.00066789,0.85411   ,0.054099
0.10085   ,0         ,0.00052564,0.80698   ,0.09165
0.11182   ,0         ,0         ,0.76839   ,0.11979
0.12346   ,0         ,0.0010704 ,0.68297   ,0.1925
0.1288    ,0         ,0.0010444 ,0.68422   ,0.18594
0.17401   ,0.00021256,0.0013019 ,0.60102   ,0.22346
0.21438   ,0.00033156,0.0019065 ,0.59966   ,0.18371
0.19515   ,0         ,0.00031974,0.70517   ,0.099368
0.22881   ,0         ,0.00071686,0.60608   ,0.16439
0.24308   ,0.0005166 ,0.00099876,0.56647   ,0.18894
0.38894   ,0.00010975,0.0012072 ,0.49455   ,0.1152
0.30037   ,0         ,0.00044843,0.53591   ,0.16327
0.45213   ,0         ,0         ,0.42379   ,0.12408
0.41413   ,0         ,0.00023162,0.42664   ,0.159
0.32117   ,0.00015015,0.0007007 ,0.53959   ,0.13839
0.33468   ,0         ,0.0010101 ,0.50962   ,0.15469
0.36158   ,7.8247e-05,0         ,0.51385   ,0.12449
0.31448   ,1.376e-05 ,0.0021053 ,0.5538    ,0.1296
0.34226   ,5.2808e-05,0.001469  ,0.50672   ,0.1495
0.38722   ,0         ,0.0017453 ,0.46698   ,0.14405
0.38794   ,4.1892e-05,0.00082736,0.45018   ,0.16101
0.4095    ,0.00013106,0.0014114 ,0.44108   ,0.14787
0.4316    ,1.1074e-05,0.0013897 ,0.40706   ,0.15995
0.4269    ,0.0006164 ,0.0023237 ,0.43229   ,0.13787
0.4033    ,9.629e-05 ,0.0024714 ,0.44232   ,0.15181
0.40548   ,0.00021171,0.0032362 ,0.46948   ,0.1216
0.37018   ,0.00034213,0.0020646 ,0.50832   ,0.1191
0.35878   ,0.00024504,0.0015371 ,0.50404   ,0.1354
0.30442   ,1.3845e-05,0.00082609,0.55846   ,0.13628
0.33867   ,0.00025606,0.0014898 ,0.52625   ,0.13333
0.34365   ,0.00033666,0.002113  ,0.534     ,0.1199
0.32999   ,6.8906e-05,0.00090518,0.5335    ,0.13553
0.34063   ,0.00013843,0.0022809 ,0.53607   ,0.12088
0.3269    ,0.00015123,0.0010771 ,0.54029   ,0.13158
0.48537   ,1.94e-05  ,0.0012804 ,0.38583   ,0.1275
0.54902   ,0         ,0.002583  ,0.32021   ,0.1282
0.60951   ,0         ,0.0019187 ,0.2562    ,0.13237
0.64068   ,0         ,0.00090517,0.23105   ,0.12737
0.615     ,0         ,0.0032114 ,0.26181   ,0.11998
0.53663   ,3.9919e-05,0.0016866 ,0.31215   ,0.1495
0.50994   ,3.7488e-05,0.001597  ,0.36008   ,0.12834
0.52526   ,0.00010893,0.0023312 ,0.35365   ,0.11866
0.49759   ,0         ,0.00089706,0.35853   ,0.14299
0.51801   ,5.5611e-05,0.0021529 ,0.34937   ,0.13042
0.32265   ,0.0001456 ,0.0017565 ,0.53195   ,0.1435
0.48867   ,0         ,0.0015259 ,0.38163   ,0.12817
0.4419    ,0.00016802,0.0026006 ,0.43313   ,0.1222
0.39438   ,5.8275e-05,0.0019166 ,0.46954   ,0.1341
0.38313   ,0.00012308,0.0026215 ,0.49207   ,0.12206
0.40299   ,3.9844e-05,0.0021117 ,0.46292   ,0.13194
0.39668   ,6.1982e-06,0.0034834 ,0.48773   ,0.1121
0.39392   ,9.2856e-05,0.0021976 ,0.49475   ,0.10904
0.39168   ,0.00011827,0.0019407 ,0.51333   ,0.092932
0.39551   ,0.00011033,0.001346  ,0.50033   ,0.10271
0.42022   ,0.00035169,0.0019282 ,0.49175   ,0.085757
0.32785   ,0.00016767,0.0015439 ,0.51546   ,0.15497
0.39549   ,0.00010468,0.0017854 ,0.50244   ,0.10018
0.38522   ,0.00014355,0.0018374 ,0.50842   ,0.10438
0.37871   ,0.00029304,0.0013867 ,0.52774   ,0.091868
0.37729   ,7.0621e-05,0.001589  ,0.53121   ,0.089836
0.35873   ,4.5814e-05,0.0021304 ,0.53417   ,0.10492
0.37869   ,0.00031447,0.0031447 ,0.50758   ,0.11027
0.37232   ,0.00025556,0.0023615 ,0.50849   ,0.11657
0.35118   ,0.00011536,0.0029594 ,0.51803   ,0.12771
0.35825   ,0.0002716 ,0.0023493 ,0.52097   ,0.11817
0.40732   ,0.00019406,0.0026462 ,0.46704   ,0.1228
0.32828   ,0.00017787,0.0021221 ,0.51361   ,0.15581
0.43553   ,0.00016114,0.0017333 ,0.44915   ,0.11343
0.4412    ,0.00019753,0.0031919 ,0.45138   ,0.10403
0.44364   ,6.7513e-05,0.0024215 ,0.43726   ,0.11661
0.4343    ,6.6735e-05,0.0023491 ,0.45356   ,0.10973
0.46065   ,0.00023946,0.0035825 ,0.41486   ,0.12066
0.45776   ,0.00013711,0.0027156 ,0.4246    ,0.11479
0.44985   ,9.9552e-05,0.0024017 ,0.42918   ,0.11848
0.46111   ,0.00011514,0.0027365 ,0.4204    ,0.11564
0.49368   ,9.4818e-05,0.0028722 ,0.38205   ,0.1213
0.48697   ,0.00010312,0.0027347 ,0.39925   ,0.11094
0.31961   ,7.2247e-05,0.0018973 ,0.51568   ,0.16275
0.48832   ,6.723e-05 ,0.0020327 ,0.38082   ,0.12876
0.49562   ,0.00016838,0.0023573 ,0.38881   ,0.11305
0.48071   ,8.8451e-05,0.001869  ,0.39961   ,0.11772
0.4894    ,0.00025329,0.0027823 ,0.39714   ,0.11043
0.5018    ,0.00019203,0.0011762 ,0.37959   ,0.11724
0.51408   ,0.00016363,0.0020181 ,0.37222   ,0.11151
0.53092   ,0.00020934,0.0015518 ,0.33861   ,0.12871
0.53223   ,0.00011503,0.0015046 ,0.34549   ,0.12066
0.54814   ,0.00020107,0.002274  ,0.30958   ,0.1398
0.54998   ,4.5094e-05,0.0020843 ,0.30045   ,0.14744
0.31926   ,0.00026268,0.0018647 ,0.52434   ,0.15427
0.54705   ,0.00015127,0.00095454,0.28258   ,0.16927
0.55962   ,0.00026171,0.0011549 ,0.26615   ,0.17281
0.50002   ,1.5165e-05,0.001284  ,0.31368   ,0.185
0.47454   ,9.611e-05 ,0.0021101 ,0.34381   ,0.17944
0.46408   ,0.00016197,0.0021866 ,0.35551   ,0.17806
0.4489    ,6.3725e-05,0.001788  ,0.37962   ,0.16963
0.42387   ,0.00013208,0.0012061 ,0.41656   ,0.15824
0.3983    ,0.00011719,0.0043897 ,0.44829   ,0.1489
0.36172   ,2.3142e-05,0.002873  ,0.45428   ,0.18111
0.34238   ,9.3931e-05,0.0027564 ,0.47932   ,0.17545
0.29462   ,5.9892e-05,0.0015434 ,0.56078   ,0.143
0.31666   ,0.00020144,0.001202  ,0.52256   ,0.15938
0.31694   ,9.3538e-06,0.003199  ,0.49366   ,0.18619
0.33092   ,8.2235e-05,0.0027381 ,0.4965    ,0.16977
0.30184   ,0         ,0.0020834 ,0.50833   ,0.18775
0.3143    ,6.6359e-05,0.0022562 ,0.48573   ,0.19764
0.31466   ,4.0003e-06,0.0019241 ,0.42765   ,0.25576
0.31624   ,0         ,0.0018559 ,0.4328    ,0.2491
0.29891   ,4.2747e-06,0.0015945 ,0.42341   ,0.27608
0.30822   ,4.2688e-05,0.0026893 ,0.4089    ,0.28015
0.27642   ,0         ,0.00098633,0.43727   ,0.28532
0.27183   ,2.9528e-05,0.0014272 ,0.43073   ,0.29599
0.31415   ,0.00044491,0.0016176 ,0.54523   ,0.13855
0.26856   ,1.0832e-05,0.0015382 ,0.39254   ,0.33734
0.25501   ,2.7748e-05,0.0029469 ,0.40347   ,0.33854
0.20746   ,0         ,0.002214  ,0.49715   ,0.29317
0.2025    ,2.8055e-05,0.0063826 ,0.51914   ,0.27195
0.18659   ,2.6274e-05,0.0032186 ,0.53877   ,0.2714
0.1988    ,0         ,0.0031056 ,0.53972   ,0.25837
0.19376   ,4.3054e-06,0.0018858 ,0.54263   ,0.26173
0.19962   ,0.00012674,0.0031276 ,0.56068   ,0.23645
0.18382   ,9.3432e-05,0.0031144 ,0.60637   ,0.2066
0.19611   ,7.3216e-05,0.0047102 ,0.60817   ,0.19094
0.31564   ,0.00033726,0.001743  ,0.52813   ,0.15415
0.18856   ,4.7902e-05,0.0022035 ,0.61432   ,0.19486
0.19074   ,8.2294e-05,0.0033231 ,0.60907   ,0.19678
0.18734   ,0         ,0.0026942 ,0.60944   ,0.20053
0.22093   ,4.1283e-06,0.0049787 ,0.59172   ,0.18237
0.22994   ,1.6951e-05,0.0042463 ,0.58512   ,0.18067
0.2472    ,1.3361e-05,0.0040529 ,0.5715    ,0.17723
0.24375   ,0         ,0.0033736 ,0.5661    ,0.18678
0.24393   ,0         ,0.0052401 ,0.56523   ,0.1856
0.21338   ,3.4568e-05,0.0026234 ,0.61286   ,0.1711
0.2168    ,8.6279e-05,0.0043623 ,0.60216   ,0.17659
0.33353   ,0.00043855,0.0019146 ,0.50051   ,0.16361
0.20781   ,6.5716e-06,0.0033416 ,0.62248   ,0.16637
0.22715   ,0.00029479,0.0033883 ,0.59907   ,0.1701
0.21699   ,0.00012708,0.0025653 ,0.58308   ,0.19724
0.24029   ,8.6174e-05,0.0031884 ,0.57149   ,0.18495
0.24026   ,7.9936e-05,0.0014349 ,0.57259   ,0.18563
0.24059   ,8.5735e-05,0.0021546 ,0.59102   ,0.16615
0.22667   ,0.00013179,0.0030079 ,0.6007    ,0.16949
0.238     ,1.6235e-05,0.0040952 ,0.59574   ,0.16214
0.22746   ,4.1786e-06,0.0038318 ,0.59299   ,0.17571
0.23568   ,3.281e-05 ,0.0055408 ,0.59398   ,0.16476
0.35476   ,0.00025349,0.00072693,0.46961   ,0.17465
0.22638   ,0         ,0.0041513 ,0.59876   ,0.17071
0.22391   ,8.1537e-05,0.0070611 ,0.60871   ,0.16024
0.22313   ,8.3564e-05,0.0028955 ,0.60073   ,0.17317
0.22418   ,4.3079e-06,0.0047387 ,0.59166   ,0.17942
0.20783   ,2.4603e-05,0.0048264 ,0.59486   ,0.19246
0.2051    ,3.7893e-05,0.0065593 ,0.6155    ,0.1728
0.18607   ,0         ,0.003506  ,0.62257   ,0.18786
0.16298   ,3.8004e-06,0.0039752 ,0.64078   ,0.19226
0.16229   ,0         ,0.0016959 ,0.62997   ,0.20605
0.16167   ,7.645e-06 ,0.0024885 ,0.66861   ,0.16722
0.37098   ,0.00047301,0.0020523 ,0.4535    ,0.173
0.15497   ,0         ,0.002077  ,0.64437   ,0.19858
0.17007   ,0         ,0.0018795 ,0.64296   ,0.18509
0.16943   ,2.4218e-05,0.0024621 ,0.63179   ,0.1963
0.18734   ,0         ,0.0011928 ,0.60179   ,0.20968
0.21261   ,0         ,0.0020527 ,0.59111   ,0.19423
0.20049   ,0         ,0.0017706 ,0.58788   ,0.20986
0.21319   ,0         ,0.0019289 ,0.58152   ,0.20337
0.21882   ,1.188e-05 ,0.0026334 ,0.58256   ,0.19598
0.21696   ,0         ,0.0019129 ,0.58494   ,0.19619
0.1864    ,0         ,0.0029949 ,0.57986   ,0.23075
0.36341   ,0.00021421,0.0013304 ,0.45962   ,0.17543
0.20444   ,6.102e-05 ,0.0051829 ,0.58214   ,0.20818
0.1929    ,2.2775e-05,0.0024711 ,0.59625   ,0.20836
0.21565   ,3.1706e-05,0.0017755 ,0.58321   ,0.19933
0.21303   ,1.4328e-05,0.00168   ,0.61506   ,0.17022
0.20528   ,0         ,0.0017041 ,0.6127    ,0.18032
0.22635   ,0.00036657,0.0020122 ,0.58742   ,0.18385
0.21113   ,2.3429e-05,0.0022727 ,0.58922   ,0.19736
0.19415   ,4.5329e-05,0.0044175 ,0.62224   ,0.17915
0.16734   ,0         ,0.0030168 ,0.62948   ,0.20016
0.18877   ,1.4514e-05,0.0039477 ,0.5562    ,0.25107
0.39715   ,3.4183e-05,0.0020296 ,0.41193   ,0.18886
0.15497   ,0.00013712,0.001714  ,0.57031   ,0.27287
0.15705   ,0         ,0.0015373 ,0.57608   ,0.26533
0.14481   ,1.4637e-05,0.0028981 ,0.58908   ,0.2632
0.13984   ,0         ,0.0057748 ,0.58959   ,0.2648
0.14372   ,0         ,0.0026387 ,0.60167   ,0.25197
0.16226   ,0         ,0.0037371 ,0.59584   ,0.23816
0.15391   ,0         ,0.002965  ,0.61256   ,0.23057
0.17464   ,0         ,0.0017642 ,0.6037    ,0.2199
0.20216   ,3.0501e-05,0.00091502,0.60565   ,0.19124
0.24299   ,0         ,0.00056476,0.57881   ,0.17764
0.39149   ,8.4634e-05,0.0020439 ,0.40621   ,0.20017
0.23704   ,0         ,0.0019245 ,0.60401   ,0.15703
0.23922   ,0         ,0.0029919 ,0.61318   ,0.14461
0.47335   ,0.00060299,0.0035796 ,0.32717   ,0.19529
0.31511   ,0         ,0.00065084,0.55115   ,0.13309
0.4771    ,0.00039562,0.0015825 ,0.29068   ,0.23024
0.50285   ,9.7991e-05,0.00082313,0.26535   ,0.23088
0.50392   ,0.00027088,0.0017707 ,0.26446   ,0.22959
0.48826   ,0.00023186,0.0022249 ,0.26017   ,0.24911
0.45663   ,3.2309e-05,0.00079387,0.30102   ,0.24152
0.45738   ,0.00050482,0.0012167 ,0.30711   ,0.23379
0.4834    ,0.00032791,0.0013624 ,0.2677    ,0.24721
0.44448   ,0.0003921 ,0.0022762 ,0.34017   ,0.21268
0.41491   ,0.00029778,0.0012735 ,0.35731   ,0.22622
0.42316   ,0.00023572,0.0028024 ,0.348     ,0.2258
0.29635   ,0         ,0.00075182,0.54869   ,0.15421
0.40911   ,0.00044683,0.0020417 ,0.35777   ,0.23063
0.41841   ,0.00028807,0.0023971 ,0.36802   ,0.21089
0.42586   ,0.00048389,0.0014703 ,0.36218   ,0.21
0.44521   ,0.00044331,0.0018682 ,0.35166   ,0.20082
0.41772   ,0.00061767,0.0023677 ,0.36887   ,0.21042
0.45875   ,1.7757e-05,0.0067654 ,0.36228   ,0.17219
0.55252   ,6.5244e-05,0.0054479 ,0.30742   ,0.13455
0.46105   ,0.00065544,0.0018185 ,0.29949   ,0.23698
0.61276   ,3.1423e-05,0.0026395 ,0.20285   ,0.18172
0.62356   ,5.4735e-05,0.0025588 ,0.23541   ,0.13841
0.60173   ,0         ,0.0014557 ,0.2629    ,0.13391
0.6267    ,0         ,0.00067039,0.23739   ,0.13524
0.6299    ,0         ,0.00096813,0.21693   ,0.1522
0.59148   ,0         ,0.0025665 ,0.23811   ,0.16785
0.55489   ,0         ,0.0023551 ,0.23628   ,0.20647
0.53387   ,0         ,0.0030921 ,0.2462    ,0.21684
0.49517   ,0         ,0.0015842 ,0.25525   ,0.248
0.48345   ,3.0921e-05,0.0018038 ,0.29754   ,0.21718
0.48066   ,0.00057296,0.0032031 ,0.27728   ,0.23828
0.44953   ,0         ,0.0012885 ,0.30502   ,0.24416
0.44515   ,0         ,0.0015236 ,0.30595   ,0.24737
0.46163   ,0.00028186,0.002067  ,0.28139   ,0.25464
0.45139   ,0.00013754,0.0020722 ,0.29095   ,0.25544
0.48523   ,0         ,0.0011609 ,0.28055   ,0.23306
0.51147   ,0         ,0.002283  ,0.30199   ,0.18426
0.47947   ,7.6755e-06,0.0025636 ,0.33207   ,0.18589
0.48681   ,0.00030511,0.0015484 ,0.30473   ,0.20661
0.47301   ,0.00054032,0.0020153 ,0.3045    ,0.21993
0.47812   ,0.00094705,0.0029978 ,0.30233   ,0.21561
0.51828   ,0.003598  ,0.0037654 ,0.26932   ,0.20504
0.48947   ,0.0010355 ,0.0014404 ,0.29399   ,0.21406
0.50098   ,0.0015062 ,0.0015834 ,0.28901   ,0.20692
0.52652   ,0.001322  ,0.0035254 ,0.26207   ,0.20656
0.53671   ,0.00028736,0.0017817 ,0.2515    ,0.20972
0.5643    ,0.0016447 ,0.0017994 ,0.19037   ,0.24189
0.37989   ,0         ,0.0062279 ,0.46494   ,0.14895
0.55815   ,0.0022559 ,0.0027003 ,0.24184   ,0.19505
0.36262   ,0         ,0.002143  ,0.5087    ,0.12654
0.37194   ,0         ,0.0021257 ,0.49403   ,0.13191
0.43474   ,0         ,0.0019443 ,0.41544   ,0.14787
0.5178    ,0         ,0.0024814 ,0.31536   ,0.16435
0.47273   ,0         ,0.0012093 ,0.37771   ,0.14835
0.48717   ,1.5802e-05,0.0023624 ,0.35171   ,0.15874
0.47836   ,0.00017564,0.0015648 ,0.34264   ,0.17726
0.45152   ,0.00012987,0.00082251,0.39683   ,0.15069
0.47106   ,0         ,0.0010719 ,0.36298   ,0.16488
0.42528   ,5.405e-05 ,0.00091886,0.42165   ,0.1521
0.57989   ,0.0017145 ,0.0026569 ,0.22287   ,0.19287
0.37404   ,2.8289e-05,0.001454  ,0.46691   ,0.15757
0.33035   ,0.00011022,0.0020136 ,0.50376   ,0.16377
0.36257   ,0         ,0.0013958 ,0.47587   ,0.16016
0.36369   ,0         ,0.0014021 ,0.46934   ,0.16557
0.34181   ,8.0608e-06,0.0022772 ,0.48952   ,0.16639
0.32887   ,0         ,0.0022886 ,0.49137   ,0.17747
0.33611   ,0         ,0.0020188 ,0.48618   ,0.17569
0.33238   ,0         ,0.0011362 ,0.49573   ,0.17076
0.35075   ,4.7534e-06,0.0013452 ,0.46988   ,0.17802
0.36758   ,0         ,0.0017567 ,0.47631   ,0.15435
0.33464   ,5.3606e-05,0.00079922,0.51617   ,0.14833
0.61148   ,0.0022825 ,0.0037171 ,0.19887   ,0.18365
0.37      ,0.00026164,0.002073  ,0.45209   ,0.17557
0.60895   ,0.0019444 ,0.0031354 ,0.21088   ,0.17509
0.61264   ,0.001919  ,0.0034708 ,0.21069   ,0.17128
0.64214   ,0.001258  ,0.0015523 ,0.18832   ,0.16673
0.62526   ,0.0020064 ,0.0034476 ,0.17377   ,0.19552
0.63291   ,0.001007  ,0.0039143 ,0.1909    ,0.17127
0.62699   ,0.0029698 ,0.0024444 ,0.1817    ,0.18589
0.66352   ,0.0021473 ,0.0032045 ,0.1551    ,0.17603
0.66292   ,0.00061952,0.0012223 ,0.15937   ,0.17588
0.61732   ,0.00080768,0.002068  ,0.21475   ,0.16505
0.35451   ,0         ,0.0014946 ,0.50008   ,0.14392
0.48887   ,0.00036019,0.0024834 ,0.31857   ,0.18972
0.44339   ,7.4436e-05,0.00054232,0.35968   ,0.19631
0.43511   ,9.0959e-05,0.0017932 ,0.33886   ,0.22415
0.34873   ,0.0013842 ,0.0051657 ,0.41519   ,0.22953
0.31723   ,0.00031532,0.0042394 ,0.47626   ,0.20195
0.22999   ,0.00035889,0.0039477 ,0.55037   ,0.21533
0.34815   ,0         ,0.00064969,0.49664   ,0.15456
0.39201   ,0         ,0.0015499 ,0.4823    ,0.12414
0.7904    ,0         ,0         ,0         ,0.2096
0.82385   ,0         ,0         ,0         ,0.17615
0.86131   ,0         ,0         ,0         ,0.13869
0.77417   ,0         ,0         ,0         ,0.22583
0.7706    ,0         ,0         ,2.2828e-05,0.22937
0.71087   ,0         ,0         ,0.018394  ,0.27074
0.69231   ,0         ,0         ,0.00090348,0.30679
0.7823    ,0         ,0         ,0.0080321 ,0.20967
0.77772   ,0         ,0         ,0.0057853 ,0.2165
0.81817   ,0         ,0         ,0.016495  ,0.16534
0.70693   ,0         ,0         ,0.028724  ,0.26435
0.7035    ,0         ,0         ,0.040937  ,0.25556
0.6136    ,2.3346e-05,0         ,0.029416  ,0.35696
